24
5-50-2	5-50-5	5-50-8	5-50-10	5-100-2	5-100-5	5-100-8	5-100-10	8-50-2	8-50-5	8-50-8	8-50-10	8-100-2	8-100-5	8-100-8	8-100-10	10-50-2	10-50-5	10-50-8	10-50-10	10-100-2	10-100-5	10-100-8	10-100-10
2.589673266	6.98915898	8.239583038	8.673640941	1.505841379	5.712192407	6.876432062	7.546701849	1.541956605	6.197939947	6.298363382	7.85233839	0.43083199	5.070160616	6.367172865	6.673379567	1.500769943	6.342175787	7.033901649	7.137866087	0	5.094962639	6.658195268	6.741633894
1.248504883	6.900829262	6.875350528	6.937718719	0.555108158	4.930760367	5.474723532	5.196833384	1.636063007	5.360882046	7.006948973	5.860530971	0	3.992173808	4.63303432	5.539311343	0.522189008	5.273629103	5.777826686	6.342235363	0.305400929	4.725304854	5.081960243	5.358709319
2.496822252	9.329075204	9.92717331	9.424058959	0.662302877	7.458958713	7.149853396	9.413043823	1.416340439	7.876376892	7.790363737	8.502084159	0.417338933	7.548537919	7.620381964	7.120278944	0.826880101	6.477549727	9.097424519	8.237388066	0	5.683096917	7.367445915	7.439575244
2.359872945	9.285157399	9.490014122	10.15635267	0	7.12033228	9.174057509	9.335549342	0.847433684	8.971359613	8.930675146	9.652708523	0.786508405	7.616876925	8.229940261	7.828355016	1.993930075	8.27779667	8.497200118	8.905682018	0.820716391	6.664544545	8.449720417	7.786236161
1.606125028	6.410365685	7.434840128	8.865329683	0.444140219	5.567285795	7.176833362	6.852317454	1.132169231	6.368752221	6.945120908	6.222043782	0	5.66818487	4.641373886	6.134505772	0.486527045	5.525688786	6.449083155	6.696065397	0.303536404	5.054118894	5.799574157	5.59669001
2.218832992	7.642264615	8.132508357	9.00292613	0.798409549	6.441662195	7.473412678	8.241659599	2.28880833	6.303144335	7.682040586	8.038848682	0.843818817	5.372731955	7.543290046	7.346945174	2.316411482	6.459272369	7.363992018	7.58375181	0	5.598725112	6.839899512	6.70132042
0.511610854	10.07315447	9.341564984	10.00592135	0	7.703747178	9.674400267	10.05427782	1.001343318	8.6396196	9.647548836	9.630150662	0.430713079	7.020096011	9.049245793	8.914689958	1.260419303	8.845246602	9.756104482	10.38342439	0.560669225	8.050949022	8.687766993	9.230858835
1.189272406	8.982433984	11.3872793	11.53889825	0.200034469	8.472876154	9.79020422	10.96765878	0.72071498	9.493642837	10.60556337	10.3847318	0	7.971645853	9.705668947	10.31120335	1.38568621	8.330584042	10.41631848	10.2154585	0.160192677	9.42805088	9.400171764	9.998667595
1.35222462	8.921114222	9.738805153	9.971831305	0	7.906716025	8.843853534	8.363465944	2.817420907	8.273057509	10.24266076	9.984470107	0.971293378	8.08809839	8.408097599	9.984017711	2.366410757	8.506027111	9.958315986	9.839321802	0.785825315	8.263557201	9.297606332	8.932763409
2.969414292	8.551091258	9.853856408	9.8857366	1.74667821	7.993750139	9.107410107	8.082307851	2.987566871	7.484776953	9.135610131	8.734486336	0.869381463	6.972839186	8.024403608	7.556876133	2.148342347	6.916322308	8.242409798	8.282628785	0	6.584683605	7.527989728	7.27040712
1.528561695	4.926563408	5.941924647	6.599643056	0.292452585	4.085878013	5.250965743	4.436854523	1.469870733	4.013702555	4.910026679	5.531634581	0	3.458864165	4.285381729	4.932804543	0.706948964	4.292260644	4.214162942	5.27829918	0.267533602	2.853565214	4.21592443	4.175668352
1.256232312	5.344486895	6.883115684	8.021981223	0.938436801	4.646752163	6.027271894	6.062471978	0.533642939	4.566759724	5.079328086	5.960523894	0.429165337	3.885807914	5.006455244	4.998767215	1.273896303	4.198757552	5.875358733	5.483297724	0	2.752854056	4.120115136	4.840658158
1.918183232	5.506841709	8.093415917	7.549177113	1.896322029	5.936124798	6.964778354	6.070791691	1.324101513	5.807138993	6.173145435	6.261202297	0.608598311	3.977608981	5.501819753	4.837148163	1.318279183	4.804725159	6.138650873	5.082706125	0	4.137401348	4.23518825	5.129316156
4.050994525	6.115688063	8.496649736	7.975627722	1.018594136	4.282863405	5.791546738	7.107421722	1.216238389	6.15966934	6.092865989	7.061743637	1.038243179	4.633797337	5.269082436	6.518730984	0.890739617	4.128759258	6.085756362	5.714053494	0	2.952311028	5.280451052	4.615811167
1.64932566	4.864670629	5.177578074	6.138814549	1.249541397	4.253124123	4.895080209	4.608580729	0.882982667	3.748624192	4.52111108	4.998435059	0	3.408042276	4.044932345	4.588464866	0.114362659	3.578575756	4.579222078	4.046468319	0.482996302	2.987913101	3.813687491	4.479558955
0.838634998	5.904324167	6.097900128	7.212445214	0.22351318	4.713269842	6.431801726	6.24410484	0.454517438	4.881175652	5.894001922	6.166132606	0.153600967	4.186523781	4.93227212	4.932109565	0.896843249	4.683698371	5.249308633	5.838448737	0	4.212803512	4.814717733	5.326021066
1.601814885	5.442514607	6.808096731	6.470078567	0.945845747	4.033730329	5.275813393	5.208420846	1.752107723	4.479176913	5.376867033	5.244023925	0.932012614	3.215169107	4.632607889	5.066923234	1.03137757	4.102895994	4.450187845	3.947677828	0	3.318615049	3.696528362	3.79137609
2.494544143	6.785011513	8.098632233	7.137416865	0.139343953	5.826389961	6.263654381	5.974856485	0.975746636	6.175523568	6.643884311	7.34971191	0	4.957417195	6.281265806	5.906135084	0.32080795	5.298445125	5.274481797	7.234154433	0.657576715	4.922135395	4.767508557	5.224801367
1.379225104	7.55757464	7.09090547	8.495443454	0	5.392175568	6.44160349	7.300113003	1.941976798	6.695386017	7.344946447	6.571999029	0.839064965	5.127614163	6.518195856	6.438897368	1.448276816	6.531361594	6.699369185	7.323966402	0.445537096	5.762260518	5.42714231	6.494661719
2.678092761	5.694476206	6.77564809	7.684176911	1.299363729	5.573812712	5.709047425	6.457308525	1.744797573	5.091378324	6.365552196	6.873364659	0	4.641286082	5.53516526	5.481648577	2.024693589	4.148421274	5.433715698	6.678527545	1.094127564	3.947278852	5.161787583	5.50475235
2.134279667	8.858429798	8.386053771	8.3471082	0.602578677	7.300905169	8.388656469	8.365760865	1.728218201	8.218559347	8.758551284	8.882287858	0.964990737	7.059803209	7.340542082	8.006615732	1.801839294	7.586537656	7.686714395	8.636129615	0	7.231554128	8.733500322	7.845912721
1.817814411	5.449366561	7.053141032	6.589529581	0	5.395636612	5.810899906	5.959537125	1.610197428	5.269553068	5.754559714	5.941353408	0.754756215	5.27968609	5.603634866	6.031289484	0.979134479	5.799315119	5.827441223	5.720699874	0.909772399	5.570713541	5.471920236	5.908226783
2.591628849	10.07860636	9.560545999	10.90238297	0	7.109924375	9.478793288	9.275800287	0.530729097	7.921001389	8.880569596	9.807902731	0.238869757	7.414761071	7.59590397	9.320842976	1.105081244	7.92191181	7.646794956	9.547229165	1.123752588	6.370631735	7.934580548	7.624003571
1.433536418	8.54030505	8.794547992	8.806909403	0	7.291340876	7.724824274	8.620266995	1.856028586	7.025615226	8.519126826	8.240056809	0.075166313	6.735151861	7.405557333	8.030031973	1.474850338	6.908583942	7.985128776	8.093343246	0.540789379	6.548554132	7.056623006	7.74723864
1.981128053	7.278460813	8.24561766	7.527682714	1.442835761	6.481398344	8.412705854	7.339908797	2.304418613	6.99031744	8.099307889	8.634898588	0.257962348	6.468592266	7.140348521	6.904568366	1.878388082	6.34857005	7.43364346	7.886014518	0	5.076371634	6.579172153	6.530450787
3.604376249	10.26743416	10.85389434	11.15841108	2.401902691	8.63955792	10.56950051	11.07680564	2.33744999	8.994938829	10.27389428	10.36804869	0.357088758	8.153638013	8.887567163	9.789013933	1.760717118	8.802991556	9.673548552	10.30537809	0	7.759050852	9.54100469	9.925864542
2.937921265	9.58687237	12.09648641	11.30734689	2.611324555	9.731875513	9.799350429	10.75088261	2.44295426	9.175411235	10.65469689	11.18616375	0	8.300501579	10.07984683	10.35391273	1.827347538	8.301135571	10.11064075	10.46096689	0.718404078	8.378754368	9.390878116	10.10239885
4.052198587	9.826530169	11.17315075	11.26780942	1.926909489	9.110155132	11.12441257	11.00279559	2.592794822	9.118075086	10.59316645	10.95093513	0.664209958	8.484707255	10.27210371	10.46995025	1.955543168	8.780258602	10.65325148	11.05625528	0	8.374132518	9.630892084	10.75598242
3.125249025	10.33589385	12.35987435	11.86655053	1.559844701	8.615561383	11.01500171	11.7845461	2.504424533	9.847759009	10.96181466	11.49025676	0.52816412	8.948397439	10.13407956	11.025565	1.241926965	9.291704117	10.95829357	11.37322671	0	9.165222709	10.2251647	10.51611827
4.498156063	10.52376463	11.76371626	11.37419088	1.217048169	10.01114357	11.02031162	11.29673555	2.391620832	9.597382176	11.56866207	11.87223701	1.14234125	8.921105496	10.11550006	10.47720814	2.73725485	9.792019935	10.61221362	11.63437418	0	8.192608929	10.17579862	10.70199518
1.36971509	8.841612381	10.15848412	10.49683476	0.279916615	8.047583527	9.736426533	9.84555955	2.203261584	8.712184452	9.789346473	10.44559968	0	7.734888715	9.386971126	9.126047485	2.606249608	7.950321119	9.720879865	10.34420171	0.798623928	7.75020563	9.602556699	9.191374126
1.368871634	8.097498349	9.41413652	9.55077679	0.938582089	7.631100591	8.815959213	9.230740743	1.758037935	7.640899187	8.930070426	9.49823471	0.354061094	6.396323135	8.559575466	8.537277873	1.295729355	7.687114614	8.721599501	9.512508256	0	6.616135742	8.178741829	8.287760859
2.320484897	8.980795497	10.33182643	10.34467581	1.109306361	8.728777222	9.882169033	10.17025077	2.026155947	9.088346959	10.01840088	10.28142277	1.079490114	8.303469759	8.972773507	9.751261511	2.385725685	9.484690067	9.553338426	9.957845506	0	7.793682931	8.876225661	9.478300871
2.659511579	8.810102346	9.017331431	10.08192428	1.700826265	7.570453948	9.175189548	8.850301349	1.496391763	8.242873634	9.100953956	9.794655467	0.592308304	7.308121417	8.581734748	8.611901914	1.468087652	7.893550747	9.136638632	8.686280818	0	7.395541708	8.839266329	8.993469991
3.479031179	10.55538626	12.1328523	11.85783128	1.372961269	9.396347243	10.80215484	11.51106898	1.976751843	10.28626074	11.02258511	11.46428785	0	9.274609098	10.28978272	10.85827689	1.465375068	9.501164552	10.42491972	10.93928253	0.289262083	8.544486487	9.739664125	10.08933589
2.372692689	7.319486241	8.443145133	9.056042329	0.293523784	6.986472309	8.141538078	8.277774878	1.441853494	8.416537699	8.668382116	8.952559618	0.464282888	6.926689783	8.427062792	8.201152203	0.679078979	7.541102592	8.866169658	8.850087316	0	7.014679557	8.636554236	8.626702749
3.10119537	9.796916977	10.31786053	11.21381736	1.941698691	9.138224685	9.550369546	10.48605402	1.803635277	8.800579001	10.37686199	10.66109168	0	8.315508337	9.442672215	9.675373971	1.494703636	8.711919475	10.72441992	11.2548037	0.079140624	8.255562854	9.571295397	10.02230255
2.921524347	7.7362518	7.787285654	8.548206972	1.214037877	7.332057851	7.505543835	7.314294284	1.590057644	7.777311848	7.553156018	8.300390653	0.699258444	6.526218006	7.138769858	8.165125459	1.122744791	7.473292768	7.856374281	8.386078023	0	5.977513072	7.545439059	7.362270475
2.780282416	7.071222315	8.890817861	8.820189719	1.021145201	7.416115068	8.627764067	8.455117497	1.65471647	7.996274806	8.851900313	8.831240381	0.532033306	7.013406535	7.765572224	8.593410923	1.695155486	7.584757774	8.776947999	9.044886507	0	6.7445071	8.559057779	8.648504077
1.954980862	10.76295253	12.58408207	11.58332871	0.181450855	9.224109701	11.66743315	11.51005048	1.299055704	9.754057144	11.11932273	12.74405945	0.971137861	9.450028542	11.07064952	11.02322893	1.116531175	9.176420694	10.25939957	11.90838342	0	8.636004932	10.53819684	11.11654907
4.208204986	10.9799048	11.91617295	12.64453172	2.540784306	9.435409303	10.85463646	11.22422311	2.435793219	9.177662943	11.77900863	11.06524948	1.394353733	9.154231456	9.861321644	10.24550791	2.611889858	9.766514242	10.40916784	10.57616225	0	8.741386675	9.762098308	10.42196504
1.324569733	8.678184307	9.560874551	10.12458946	1.350630346	8.000115094	9.300597257	8.454161683	0.738986924	8.108303635	8.801746143	9.720197798	0.887787273	7.013429026	7.985070639	8.529219538	1.060346351	7.442894783	9.019438587	8.618910798	0	7.049190436	7.090870975	8.086517949
2.8487632	9.668757079	10.03563513	10.4492989	1.077728631	8.808874472	10.67153108	10.6829351	2.474769824	8.835386382	9.826171544	11.05936523	0.950529946	7.778321445	9.261721286	8.926423602	1.728147656	8.808679531	9.843326309	8.587032167	0	7.941194245	8.666665367	9.220491367
1.846443344	8.671041981	8.852921869	9.695560314	0.604035614	7.263245445	8.421445097	8.651842221	0.957120004	7.220464236	9.028587726	8.362491476	0	6.977081381	7.719658005	7.947505784	1.079488601	6.711869754	7.836529576	8.541583016	0.75269434	6.457492846	7.455482049	7.656083695
2.439595975	7.027068155	8.019858858	7.861901048	1.255064579	6.650586825	7.645279717	7.49698503	1.272184284	6.793707557	7.669095128	7.927184189	0.345894124	6.518422705	6.090506173	7.105590535	0.547145765	6.36282361	7.149569154	7.478343573	0	5.803123395	6.417911016	6.714348215
3.00800738	10.03381262	12.43550105	12.78617889	2.15120137	9.291931924	11.36901597	11.09514365	2.364983474	10.09070934	10.24169283	11.40539753	0	8.938727587	9.580862166	10.42097308	3.177505037	9.257369439	10.7724594	10.867961	0.714897704	8.486787732	9.153884106	10.09050722
1.556972913	9.677888473	10.12639715	9.742999902	0	7.700913791	9.354975447	9.715649796	1.765775681	8.288073454	8.74815015	10.02005399	0.254331191	8.119924015	7.985982864	8.840033283	1.100862396	8.680394602	8.980419473	9.627071812	0.783072351	7.600685157	8.4358136	8.793513315
1.70556241	9.74307957	10.93679949	11.84518741	0.199836655	8.402001842	10.67709872	9.768450136	1.174778876	9.392670339	11.1842494	11.75169861	0.183675952	8.297739239	10.02554434	10.01172954	1.095278642	8.867968791	10.5639738	11.67958364	0	9.341929206	10.10087407	10.4740473
2.371922874	9.30048168	9.772428086	10.5511302	0	7.526760798	9.515097276	8.752933127	3.026826477	8.824377156	9.716482497	10.09392622	1.078464634	7.655473454	8.860193674	8.25065136	0.897680999	7.142512883	9.178100704	9.880539157	0.60869179	7.426020936	8.824755167	8.53793952
1.794910477	8.404535449	9.187044415	9.569427206	0.914427172	7.899749021	9.21533097	9.01912514	1.790196052	8.39124934	9.286133074	9.515854185	0	8.48596644	8.560968669	8.590883843	1.47467239	8.539368027	9.519454292	9.435451796	0.533501567	7.705086094	8.598512642	8.827976603
3.412227535	9.347283747	10.6066591	11.37523788	0.38133086	8.659704786	9.907805728	10.7683389	1.429450992	8.060881803	9.847755513	11.25601702	0.462570565	7.872095441	8.997537222	9.378708161	2.062656922	8.377364827	10.04181926	10.17655243	0	8.030097072	8.687291104	9.837280709
1.550810006	9.600380913	11.07215323	11.22840064	0.635086989	8.839338486	10.19673247	10.20622048	1.533400823	9.843413105	9.899209536	10.82154804	0.214568178	8.555307668	9.769511124	10.26088531	1.756499501	9.841149911	10.49294972	10.97361725	0	7.863466743	10.40625199	10.80631501
2.026965438	9.563198218	11.66478441	11.35687724	0	9.206161851	10.92236197	11.36367499	2.086754739	9.321878095	11.51106257	11.49878027	1.578236695	9.599195394	10.64736209	11.2750725	1.957365748	9.048191412	11.77563408	11.90625903	0.792864834	9.810775361	10.04815588	10.80401932
1.021055223	5.633295133	8.921590682	8.73835161	0	6.489532612	8.268164935	8.038606852	1.687322761	6.025633986	6.379181774	9.143709382	1.445719964	7.330891327	8.804331846	7.680542296	0.940019094	7.198665162	9.165230453	10.03554962	1.012021688	5.801389747	8.386575103	7.755467503
1.620660794	8.564361004	9.147562533	8.859968497	0	7.678752685	8.995468755	9.236681879	1.898055887	8.925452194	8.741547423	9.508087115	0.326609045	7.931217025	8.603376012	9.22114063	0.85509243	8.55942342	8.73159131	9.362630745	0.187142531	7.603312876	8.984379427	8.388631577
1.166093158	3.478349905	5.839831267	5.191053675	0.311600147	3.961657214	6.104238355	5.270995426	1.15339593	5.131122756	4.732226623	5.246718325	0.129846938	3.814877251	5.424885837	3.80603998	0.584011568	5.243874146	5.899355875	4.988609062	0	3.962063525	4.702565897	4.337292024
2.229605799	6.901016065	6.999896465	6.382582612	1.159303829	5.673607292	6.626601582	6.74181957	1.901809198	5.592109325	5.782271248	6.683688153	0.554053194	5.324818791	6.461041027	6.5756891	0.804531211	6.255681349	6.689482298	6.429980613	0	4.169789331	5.489144528	6.340788783
1.707182476	5.044088728	5.021723892	4.734344842	0.371838126	4.733435702	5.618937743	4.947719923	1.534991422	5.423018144	5.341559229	4.808439725	0.283197008	4.769255806	4.896262618	5.199551612	1.257703822	5.289192784	5.11791087	4.812621768	0	4.465148585	5.012087012	5.224371125
2.750215713	7.57812146	8.573500158	7.787684605	0.944791302	6.480550672	7.719248273	8.314274432	2.229729667	7.055878265	7.27515197	7.892188733	1.066312031	5.843630381	7.302249058	7.404903556	1.186907945	6.211984311	7.445225502	7.320282956	0	6.001033943	6.376601433	7.786759789
1.010233941	6.806338019	7.346744443	6.299376944	0.778882657	5.335329437	6.474650689	7.025032041	1.130268376	6.307591591	6.407340877	6.979180899	0.247445287	5.326444206	5.48453425	6.193676231	0.933368315	5.36374541	6.603402708	6.618993773	0	4.570529032	5.869616787	5.854612482
1.144686484	6.718467484	8.086874386	7.314491439	0	5.835693244	6.63407156	7.774128732	0.881349836	6.972545507	7.026049674	7.284667985	0.378446278	5.769369443	7.114362708	6.705291749	0.893012142	6.55092199	7.67531072	7.33932948	0.294495481	6.421568322	6.706449077	7.338172152
1.563525056	5.411642102	6.451401806	6.989236757	0	6.461626806	6.706290583	7.016148955	2.273058191	6.209028429	6.235368026	6.689276185	0.119018989	5.301457512	5.54383089	6.612956792	1.704630043	4.901619149	6.046491844	7.021384154	0.240164778	4.723540565	4.987590941	6.157085434
1.741860923	8.347423839	10.37790507	9.87506842	0.397176918	8.03471372	8.727295736	9.578519818	1.019090411	8.835623644	9.583170066	9.907620156	0.911524839	7.834371889	8.656855914	9.931557498	1.712434763	8.724322627	9.397160147	9.808059108	0	8.152189657	9.537582389	8.83958779
1.31113575	7.670411683	9.301984905	9.55180859	0	7.317605903	8.352689991	8.808565584	1.081926028	6.966379065	8.94795106	8.423917811	0.66648889	6.258925407	8.235936014	7.314535738	1.42938095	7.30918488	8.61426802	8.550671752	0.517191168	6.373486409	6.761993818	7.216290469
1.471741834	6.852944672	8.499626523	6.553196588	1.466079282	4.562123322	7.820796642	7.076644484	1.81578538	5.249939847	5.543503574	7.013834601	0.88078781	6.114010566	7.980913526	7.765137423	1.827477681	8.294383154	8.464356358	8.342118664	0	5.713670039	7.195500107	6.274224081
2.356693181	9.078647453	11.01817786	12.30457376	0.1804998	9.242211896	11.08738817	10.51322772	1.621387628	9.041147733	11.09412775	11.63700963	0	9.705946902	10.95838568	10.51823921	2.705164074	9.936043106	10.58191961	11.28741547	0.949589663	8.579486444	10.05778759	10.87431373
0.691597099	5.214560343	5.936368393	5.616149005	0	4.378918765	6.004301305	6.134408687	0.864600694	4.684366501	6.51847166	6.339292346	0.111162946	5.823202511	5.98051644	7.454677314	0.623497276	5.336655982	6.942843718	6.558780746	0.371461167	4.496340886	6.822417193	5.459001987
1.041493848	6.736033558	5.681003096	7.896220396	0.740221654	6.35568773	7.150633621	7.091947448	1.186764824	6.127876427	7.561849531	8.715350602	0.863206741	6.237902683	6.636407383	7.131896967	1.328899267	6.188378487	7.070321883	7.037140671	0	5.481915827	7.305314194	8.046526332
2.968734369	9.3747767	10.31219185	10.64839295	0.818440684	9.306714733	9.935171423	10.26931817	0.390954368	9.935796664	10.17499607	11.17752562	0	8.729349178	9.489106513	10.6193639	1.941552456	9.407557201	10.68233461	10.6960006	0.659182828	9.067247367	9.29447787	10.24609492
0.956301967	8.248498978	8.717513847	8.388613744	0	7.304323126	8.570920746	8.167270619	1.44799101	7.763869659	9.587354954	9.224152895	0.56336601	6.714130163	8.3529829	7.664867406	1.503472139	8.117021992	8.503064336	8.926066413	0.687783271	6.968861632	8.115610047	7.919100541
2.088692974	5.393817836	6.281795339	6.777049542	0	5.011385047	5.161252299	5.460799704	1.614955292	5.250218439	5.482877526	5.869052319	0.233313937	4.279916853	5.056289092	5.408785851	1.319804742	4.449523175	5.703562201	5.474832218	0.060620462	3.718054981	4.643078322	4.868066301
2.964141755	6.78367093	8.080293047	8.432137179	1.4329604	6.08777915	6.19116963	6.794896182	2.043597233	4.745876223	7.168325715	7.064692584	1.087182545	4.806728906	5.336119812	6.147028225	1.060005619	5.634053195	6.611589081	6.36354688	0	4.699614259	5.144277722	5.830874908
1.78641396	4.648225804	5.77326535	5.66969518	0.518536746	3.826180447	4.640423746	4.197506943	0.875202232	4.120943895	5.515197293	4.921812238	0	3.788027528	4.15532439	4.355691515	1.410286198	4.157210602	4.51104677	5.066536118	0.420625211	3.37949122	3.982221597	4.287959368
3.063201593	6.095011987	6.762533782	7.825391521	0.459953522	5.38759922	7.538620835	6.185804996	1.092993291	4.82825633	6.138573313	7.142415596	0.440732448	4.257226254	5.303567393	5.340850479	1.621234746	5.474335521	6.195753592	5.740049955	0	3.770904125	5.132992441	6.058598195
2.498896273	5.690706769	7.184007221	8.391862806	1.522012096	5.705357573	6.750874378	7.807600523	1.118180862	6.05058559	6.467101078	6.842515651	0.548274401	5.3106708	5.413816397	6.532587224	1.491333902	5.787756057	7.151755786	6.988925368	0	4.141851252	5.992572337	5.528564644
3.214413833	8.767821935	8.670027818	9.338735647	0.88867507	7.752802427	8.096611318	8.669842426	1.64238499	7.153987265	8.234357344	9.516526279	0	6.510492706	7.531166661	8.277275521	2.516692204	7.18466959	8.725552629	7.785338669	0.937525781	6.41714799	7.119226323	7.451262842
1.109472974	6.250619811	7.144752836	6.760824374	0.667176053	5.885486371	6.847904827	7.17129254	0.952973722	6.287548723	7.170348067	7.070706117	0	5.176564591	6.094309453	6.51507238	0.940128883	5.784049921	6.550395687	6.440270082	0.359561047	5.295190458	6.378123728	6.468132049
1.450435631	6.10189615	5.970452887	6.779280543	0	5.362604523	5.298592794	5.745447275	1.387914586	5.171972333	5.530350328	6.639156238	0.679225826	4.537028593	5.317620938	6.433704894	0.610391296	5.445469022	6.054281946	6.607325748	0.210537207	4.630590942	5.014836691	6.532265419
1.773822402	5.68543243	6.75294059	6.901759873	0	4.651734239	6.132814052	6.474054545	1.313785137	5.876652739	6.37419505	6.408836411	1.015315176	5.547051743	6.238493295	6.531420638	0.904647577	5.91157123	5.837300154	7.51948461	0.995731261	4.788082633	6.627677431	6.170319098
0.816268157	7.109172472	8.272295761	7.822524584	0.653702443	6.789200423	7.624386305	7.547538704	0.509330331	6.108886443	7.589990442	8.206219496	0	6.18917363	7.740155542	7.799262118	0.750010862	6.959097887	7.3146425	8.096243248	0.765851062	6.513580935	7.599675593	7.332745586
0.704169422	8.664101496	9.274227609	8.488753348	1.079954289	8.510113588	8.927317902	9.039556251	0.59572737	7.924745935	8.674684524	9.244420366	0.493712808	8.493413764	9.050624738	9.198301667	2.223892205	7.710755172	8.285248522	8.203399968	0	8.094365654	9.131599464	8.696918591
2.532079494	8.566999447	10.01742218	9.556855126	0	6.444201599	7.755274928	8.918501549	2.182731337	8.657238926	8.372024448	10.0817174	0.813339978	7.421575173	7.932016793	8.336408986	2.027464292	7.899912259	9.091097071	9.170491443	0.455828373	6.67174423	7.600664836	8.702859457
1.111227697	7.738447712	9.767745291	9.803329395	0	7.612352246	9.263454669	8.732247866	1.614058458	7.953229714	8.810624136	9.62577384	0.301734953	7.55404906	8.269198308	9.135169412	1.16369144	8.016916136	8.965278126	8.981154111	1.024001022	7.165999845	8.159526275	8.204690715
2.217967572	7.522498774	8.409315834	8.883801807	0.258423745	6.854056254	7.744295532	8.509022633	1.399039929	7.665214536	9.243597214	9.442733335	0	7.20376999	8.608914417	9.064531942	1.745423939	7.757891913	8.251616305	9.315093834	0.48401269	6.256185429	8.464903762	8.94382937
3.038082745	9.672090305	10.65132772	10.59060536	1.751929498	8.11009679	9.665035795	9.074242913	2.30709264	9.187740155	9.758619674	11.09772639	0	8.324500313	8.460500549	9.167558898	2.219580998	8.665795717	9.862472775	10.05151578	0.707326243	7.898461492	8.620968325	9.405983475
