40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
885730 834570 823375 823213 813004 807919 820870 842632 820990 807280 811560 851475 792560 893325 797523 816369 853393 798791 835570 792459 810846 797164 796734 840821 811137 823459 845127 28 24 0 0 9 0 0 0 0 0 0 29 0 62 0 0 44 0 2 0 0 0 0 9 0 0 46 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 2
796818 748818 782839 745642 697051 774234 792949 741226 758805 835084 745492 793849 938969 748082 778894 721558 692355 739869 811887 799464 771313 840378 776805 746150 746828 750003 719981 10 6 26 0 0 27 29 0 0 64 7 74 142 0 55 0 0 29 0 53 33 71 64 8 0 34 7 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 0 2 1 1 1 2 1 2 2 1 1 2
861385 836943 875653 857995 826210 832871 878053 802982 803026 925132 819367 820775 843226 781243 778845 837953 796671 813662 792340 798043 782102 796037 822564 881786 815346 828023 805389 0 8 71 0 15 0 0 0 0 22 0 0 16 0 0 0 12 0 0 0 0 0 0 76 0 8 1 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 0 2 1 1 1 2 0 2 2 1 1 2
804403 846324 815152 821034 784511 900855 819758 775414 756862 812917 809343 785254 803402 904036 791838 827077 806887 788441 850953 842099 807514 769668 759116 790790 778733 798866 796386 0 17 0 0 0 51 0 0 0 0 0 0 0 99 0 0 0 10 0 0 0 0 0 5 0 0 40 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 2 2 1 1 2
1.00792e+06 941684 1.03222e+06 1.06147e+06 1.06108e+06 911627 964735 953763 883261 922237 929497 924173 959691 950771 1.0907e+06 955543 922682 1.0202e+06 968576 889291 933186 937086 926186 969671 957374 1.00382e+06 1.07827e+06 0 0 77 86 103 0 0 18 0 0 0 0 39 0 118 0 0 103 0 0 0 0 0 61 0 68 170 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2
939735 941919 910494 911206 929870 874926 878521 867232 858350 924438 893480 949184 952703 906809 886597 852484 908946 902881 925040 877604 914786 917199 876972 895392 901835 936445 877270 0 27 0 0 0 29 0 0 0 0 0 51 51 0 0 0 5 52 45 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 2 1 1 2 1 1 2 0 2 2
827558 829078 814203 750402 817804 743555 759750 776828 774052 832308 779790 811564 800376 783735 787627 843864 787334 783096 790122 744780 769822 802846 733687 791262 740558 763391 811198 0 38 0 0 23 0 0 1 0 0 0 0 0 0 0 52 0 0 0 0 18 12 0 0 0 0 58 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
922098 933977 948861 944766 906521 921519 878688 916514 876129 921256 922644 897100 885741 886233 879516 909726 853394 869753 1.07709e+06 841644 881578 911188 920640 907831 856156 912098 890038 0 0 21 0 23 0 0 8 0 0 0 0 0 0 0 6 0 0 124 0 0 0 4 0 0 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 0 2 0 1 2 1 1 1 1 2 2 0 2 2
990166 917737 965326 912159 906455 952146 905209 913996 928820 964597 927265 894198 929835 903138 897671 912648 842722 1.00419e+06 938784 927288 867610 902280 928157 887675 901946 933444 871392 5 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 80 0 0 0 0 0 0 0 49 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
945839 959824 928497 969388 919473 965213 933499 965705 927470 968870 886457 1.02551e+06 965120 961543 918215 931602 944077 944605 953986 932457 929144 907386 917492 912310 898287 907228 915097 0 0 0 0 0 38 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 2 0 1 1 1 1 1 1 2 1 1 1 2 1 1 2
1.01367e+06 970753 948618 1.01658e+06 946166 958820 976385 974156 958117 1.02586e+06 965264 1.02279e+06 998072 955541 907803 898285 934020 950196 1.00049e+06 1.02965e+06 998055 976129 1.01327e+06 949490 943143 924920 965306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
974160 977058 966742 1.00167e+06 974432 947281 942908 956939 934054 965025 936911 993862 983455 969626 900275 929588 935551 941555 977133 944554 944565 956099 907887 927184 938414 908704 899085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 0 1 2 1 1 1 1 2 1 1 2 2
959188 945429 909897 956965 903586 929018 942489 922442 884470 960150 916612 908675 959977 915632 924469 1.00802e+06 961736 891485 963380 922938 887352 898047 970525 860305 899870 899683 874935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 0 0 0 0 0 0 22 0 0 0 0 0 1 1 0 1 1 0 1 1 1 1 1 0 1 2 0 2 1 1 1 1 1 2 1 1 2 2
992797 1.03699e+06 1.04646e+06 1.12913e+06 933644 929116 975808 953612 925168 989738 974004 962218 975518 986458 997230 940256 925210 958010 974738 941400 919253 964279 938324 979758 989589 994199 959532 0 0 87 126 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 3 0 0 0 33 0 0 51 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
726495 760656 741036 727035 706851 708580 828115 757307 694157 738094 740256 675732 757584 751436 691323 718552 706284 694506 807775 805913 691170 746452 718314 678962 755878 695266 730542 0 0 0 12 0 0 43 39 0 0 24 0 5 21 0 0 0 6 65 100 0 0 0 0 36 0 22 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
757906 824876 771708 818418 774357 770257 786514 797622 759520 777366 786954 782686 774484 760575 744769 774771 798371 815131 805894 775155 752315 820120 748407 739784 759177 734370 773764 0 32 14 0 0 0 34 38 0 0 7 0 0 0 0 0 19 70 0 0 0 35 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 2 0 2 1 1 2 1 1 2 1 1 2 2
799171 782126 793369 808258 807404 787664 795127 762010 778244 771811 776942 799793 789277 814479 763445 799551 786576 779883 814471 827818 782550 757420 808728 760702 781830 769399 722796 0 2 0 0 50 20 0 18 27 0 0 2 0 0 4 0 11 0 0 48 11 0 54 0 4 3 2 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 2
729885 725482 680105 759823 724894 703186 704403 721684 689848 785646 757464 707472 703532 691353 682285 695617 660290 670845 688365 690327 758447 728592 699490 674468 684560 663782 676467 0 0 0 0 0 0 0 24 0 17 54 0 0 18 0 0 0 0 0 0 79 0 6 0 0 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 2 1 1 2
713374 700891 691049 692429 651176 630183 725900 639177 639474 788113 624578 701118 652469 709975 665297 666668 642426 657124 774993 658247 758302 695843 633132 656410 662732 602483 625625 1 19 13 3 0 0 46 0 0 121 0 50 0 55 0 0 16 0 98 31 100 0 0 0 22 0 0 1 1 1 0 1 1 1 1 1 1 0 2 1 1 1 1 1 1 1 2 2 1 1 2 1 1 2
793590 751915 773443 794868 788489 824902 783122 764750 762491 788162 780915 778621 772732 834577 754874 775084 771761 753592 787059 734520 743188 778735 733968 781187 730597 751117 735614 0 0 0 0 0 40 0 0 11 17 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 2 0 1 2 0 1 2 0 1 2 1 1 2 0 2 2 0 2 2
763347 764115 784179 718840 719911 714564 770294 729581 733808 741763 730551 728052 738449 737649 706186 717383 684892 713989 755656 716059 729656 713370 717667 700613 732077 775742 692209 0 0 46 0 0 0 0 0 33 0 0 0 0 0 0 0 0 1 8 0 0 0 0 0 27 47 0 0 1 1 1 1 1 0 1 1 1 1 1 0 1 2 1 1 1 1 1 2 1 1 2 1 2 2
746237 742659 789455 747309 736642 779605 706967 699184 708249 766539 714132 731702 758060 713067 709001 724985 708519 775276 719587 716185 737167 754819 731899 692983 717347 762784 696608 0 0 30 0 0 48 0 0 11 0 0 0 0 0 0 0 0 88 0 0 0 0 0 0 0 32 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 2 1 1 1 2 1 1 2 1 2 2
822654 822865 819445 806000 784859 791963 826676 796505 805143 802471 796396 764932 804641 780448 784422 805214 836174 788221 777237 773671 796371 818706 778729 785223 789396 782908 757151 0 0 0 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 1 1 0 1 1 1 1 1 0 1 2 0 1 1 1 1 2 0 2 1 1 2 1 1 2 2
704789 764576 684542 708113 744236 676755 725274 692931 661988 746178 679172 668365 691811 664411 759039 696550 633146 750462 715600 688838 658635 680556 708396 757761 676197 697916 674707 0 7 0 12 43 0 0 35 0 15 0 0 0 0 47 4 0 68 0 0 0 0 0 92 0 0 21 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 1 2
970055 893336 888954 962892 902229 925623 925063 921837 883553 974157 924088 901979 919797 949765 985563 909503 894412 905032 916630 924389 924343 941251 907344 907956 894266 892824 901818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
828287 806742 792356 788858 762332 789279 753336 789673 759942 793863 753369 783182 848292 761923 761061 778068 741364 784099 781337 784540 760035 745832 767711 791014 788623 746924 773327 0 0 6 0 0 0 0 22 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 2 1 1 1 2 1 1 2 1 1 2
888286 788509 827087 798055 819071 824416 786750 830372 788496 791556 842378 790963 811793 808137 801535 789669 772354 782765 821537 792305 778127 815819 815630 783235 798107 799506 766397 0 0 4 0 0 29 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 2 0 1 1 1 1 1 1 1 1 0 2 1 1 1 2 0 2 1 2 1 2
885967 834409 857975 867766 901196 818407 849352 847114 824759 895528 842297 867828 862131 831914 902037 885685 852529 869214 884185 867643 810923 865407 860806 800049 854281 806344 872409 0 0 0 0 38 0 0 0 0 0 0 0 6 6 33 37 0 16 0 17 0 0 0 0 0 0 52 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 1 3
815153 800854 789857 827807 799138 784713 785199 789768 766999 807646 821340 832911 806908 769271 802056 794926 811929 790174 786576 794241 809855 814352 788875 740587 792435 741157 746536 0 0 0 0 0 0 0 1 0 0 0 52 0 0 0 0 5 0 0 19 10 37 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 2 0 1 1 1 1 2 1 1 2 1 1 2 1 1 2
818518 770205 780789 745335 862027 756364 821532 731787 821006 820685 734894 799366 775978 748068 738256 791866 809277 726309 734890 748670 741950 746479 766944 737327 755334 722658 731779 22 23 0 0 113 0 41 0 81 27 0 40 9 0 0 38 85 0 0 2 0 0 39 0 11 0 26 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1 1 2 2
839860 847360 842516 787448 811222 825135 862273 819857 828616 819557 816842 787851 797468 801588 786851 828708 801572 772267 838685 806810 848774 889272 788234 836714 788496 775119 794074 5 0 7 0 0 0 39 0 39 0 0 0 0 0 0 0 0 0 19 4 48 30 0 43 0 0 0 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 1 1 1 1 2 2 1 1 2 1 2 2
757677 760978 749788 888358 754528 751498 764348 753970 705747 751632 745066 748536 815601 708758 760560 728086 747096 762607 758525 734332 768886 764226 727148 717417 727862 732759 696437 0 12 0 71 0 8 0 0 0 0 0 0 0 0 26 0 0 38 0 0 27 7 0 0 0 8 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 2 0 2 1 1 1 2 1 2 2 1 1 2
850486 715955 704677 692429 704917 680309 744480 697163 666049 723628 695636 669148 745113 698361 685124 705554 678423 722818 705212 720588 667358 691326 678965 713971 687804 772207 643310 142 0 0 0 0 0 39 2 0 0 0 0 24 0 0 5 0 47 0 13 0 0 0 33 0 90 0 1 1 0 1 1 1 1 1 1 0 1 2 0 1 2 1 1 1 1 2 1 1 2 2 1 2 2
845479 847004 848143 850260 848105 809875 826452 811052 789773 821758 818088 806578 824494 837350 807959 851814 796183 808174 825412 811412 798866 830750 828348 790417 811725 834180 799083 0 0 11 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 0 1 1 1 1 1 1 0 2 0 1 2 0 2 1 1 1 2 1 1 2 1 2 2
851988 834150 887274 867666 870462 816558 832005 844964 825825 848011 841720 824138 844332 826528 818131 833413 839400 863155 884091 860365 840869 878899 833082 800946 843911 831826 863383 0 0 0 0 19 0 0 19 15 0 0 0 0 0 0 0 0 33 5 0 0 0 0 0 0 0 24 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 1 2
837464 831268 834415 830878 830565 985723 832744 815979 897836 916928 867609 836226 837786 780506 790579 836376 778318 791344 828642 815484 807470 829798 813971 794112 810080 841229 790672 0 20 0 0 0 107 0 0 80 44 30 0 24 0 0 0 0 0 0 0 0 0 0 14 0 29 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 2 2
819475 775694 760472 831459 770622 779895 783586 769802 794240 859401 811299 790518 769586 797446 768212 795997 741985 748447 766799 747948 789682 799462 769658 740191 789791 767034 740308 0 0 0 0 0 0 0 0 43 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2
790136 778627 764843 762776 757696 823403 776475 737794 808416 761539 828134 772466 745646 759305 745156 826149 773613 726489 798012 801386 726380 756881 757427 751626 754131 734385 728260 0 0 0 0 0 69 0 0 31 0 83 48 0 0 0 59 26 0 11 14 0 0 8 0 0 16 0 0 1 1 0 1 2 0 1 2 0 1 2 0 1 2 0 2 1 1 2 1 1 2 2 1 2 2
732017 744719 703248 774937 790722 692116 773740 734360 722277 773595 737110 699527 754702 726070 713278 738922 701144 700120 717111 711760 717264 727922 702132 713533 721835 711546 703933 0 0 0 0 50 0 14 12 2 38 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 2
904693 902428 876862 885017 905614 898435 899062 895974 869990 916462 914688 895895 962071 895751 859597 888952 884461 886201 889216 870114 892040 898492 891215 876514 873684 911180 872495 0 0 8 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 23 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 2 0 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 1 2
810302 848385 800283 827420 792733 801927 825472 808205 867656 814176 784435 801800 817806 803846 792770 820012 765756 861616 803226 820972 784139 805064 782104 805057 779484 784068 761843 0 0 0 0 8 0 0 0 64 0 0 0 0 30 0 0 0 60 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 0 2 1 1 2 1 1 2 1 1 2 2
854329 803233 820312 831975 770678 775032 774530 804341 791014 826233 791473 790966 781512 791846 790003 788657 781143 765080 795327 780983 775084 826971 786489 755362 802598 752423 795833 2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2
803558 790499 830285 818016 787675 799810 800848 793653 794359 807061 824580 779105 816609 799820 790319 800756 764704 818435 792305 809977 800109 785698 807802 819307 801194 776606 777319 0 0 27 0 0 7 0 7 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 15 0 0 0 0 1 1 1 1 1 0 1 2 0 1 1 1 1 1 1 1 2 0 2 1 1 2 2 1 1 2
899405 914523 875990 901991 905310 870673 877712 874394 858243 919066 888206 866767 911941 954623 877048 854864 855540 877623 912754 879231 872726 884953 888757 841639 869259 847133 837866 0 0 0 0 0 0 0 0 0 0 0 0 0 44 0 0 0 0 0 0 4 0 0 0 0 0 0 1 1 1 0 1 1 1 0 2 0 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
