40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
403489 372230 394250 390616 396331 394971 385222 384303 406746 396600 391059 387792 397392 412325 439678 388068 389628 388182 391858 387322 388307 390515 374566 381188 386962 369802 372050 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 11 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1
383414 371997 354753 370438 347772 375629 361027 359540 359729 374669 369318 353092 365804 375963 374945 348419 359688 367275 396623 363485 367101 355656 340819 321894 355194 351029 373321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1
283993 272780 270561 276380 259207 256480 286275 262197 263403 302129 258540 251255 270466 264980 261751 311950 262815 330649 269770 257378 252123 298440 306446 272524 291913 280175 260565 0 0 0 0 0 1 28 0 0 32 0 0 0 0 0 48 0 55 3 0 0 27 42 0 10 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
332393 317600 318172 321766 308742 344891 314178 301120 325892 320441 321368 313664 321867 308440 328559 320766 311513 313596 328638 332514 304530 324815 297109 335637 314069 312598 311960 0 0 0 0 0 0 0 0 9 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 2
330292 317145 314094 310980 324314 347879 305067 333329 313936 311507 302304 317535 316153 314718 315208 309451 303495 322686 327186 361397 312806 316042 297682 314765 302835 317289 291678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 54 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1 2
379351 484983 421106 374742 431099 514060 375913 367012 377989 379122 386094 389561 480004 378551 480963 369989 416006 379300 376021 391058 386383 403308 416373 374451 375098 424809 431172 0 97 50 0 43 107 0 0 0 0 5 8 105 12 103 0 36 0 0 28 20 0 29 8 0 61 72 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
335664 323375 336814 348846 346951 336308 341408 335125 352855 333609 328963 340459 336068 332909 339688 350193 338714 332200 316112 324216 360721 330461 326485 322230 323772 338328 339274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 1 0 1 2
316729 311370 318476 322659 310312 314827 359281 325388 315015 310810 312505 322070 314162 327587 305866 308752 309937 309099 313308 314624 315472 318250 350486 315323 301938 324545 302243 0 0 10 0 0 0 33 0 0 0 0 0 3 12 0 0 2 0 0 0 10 0 21 0 0 17 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 2 0 1 1 1 1 1
373864 370190 381772 385372 392707 361216 377702 358436 357260 370464 370120 388390 370976 388457 359258 359484 366537 391969 360809 355785 384212 370117 386267 369514 379503 367330 360367 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 26 0 0 0 0 29 7 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1
393688 360136 397630 374878 353510 378857 343792 351075 390624 363504 357184 369209 356321 363825 364261 364956 345659 386379 388373 346401 366186 363387 373061 360517 348774 359290 343515 0 0 26 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1
351403 345048 336884 363571 359202 367292 378589 360582 348263 358153 392738 353604 344935 389528 370411 342299 348394 347144 356756 386442 412547 354481 355600 361794 349655 348307 339973 0 0 0 0 0 0 0 0 0 0 22 0 0 14 10 0 7 0 7 27 90 0 0 7 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 1 0 1 2 0 1 1
