40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
971462 930590 952393 1.01361e+06 958834 976884 1.0155e+06 933529 957816 1.0342e+06 973020 950767 1.00648e+06 981730 959271 948122 951173 949531 959527 997085 968917 969365 925499 941973 944316 994649 935684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 2 0 2 1 1 1 2
1.1946e+06 1.17143e+06 1.14263e+06 1.17906e+06 1.14183e+06 1.19622e+06 1.15974e+06 1.09002e+06 1.08967e+06 1.15707e+06 1.16526e+06 1.19875e+06 1.15165e+06 1.17356e+06 1.19003e+06 1.1436e+06 1.14018e+06 1.09244e+06 1.16941e+06 1.14578e+06 1.09542e+06 1.14216e+06 1.1312e+06 1.12057e+06 1.12646e+06 1.18591e+06 1.11184e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 2 0 2 1 1 1 2
1.02143e+06 980303 990660 1.04492e+06 1.00859e+06 977150 956402 1.02506e+06 960932 986184 980751 986645 966959 977721 976516 950395 990827 960616 996858 988414 1.0149e+06 984778 940306 931821 900260 950936 1.0413e+06 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 78 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 0 2 2
744420 732320 694362 738750 742618 772023 688212 722496 675441 682899 770711 732349 698327 734374 711385 727869 673840 665608 713794 716799 729633 729826 687687 715303 666652 656631 685804 0 9 0 0 0 49 0 0 0 0 44 0 0 0 0 0 10 0 0 0 0 24 0 35 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
868774 815323 804505 861030 771195 849847 836342 774131 797192 803951 824070 811286 817269 800381 808091 802957 815628 785063 883685 786911 804466 804806 805950 809546 856932 765284 790328 0 0 0 0 0 36 0 0 12 0 0 0 0 0 0 0 0 0 18 0 0 3 0 15 21 7 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 2 0 2 1 1 1 2 1 1 2 1 1 2
765475 852826 796719 810169 748563 856852 813155 791097 757924 917294 738965 734154 779626 981817 821358 732992 719636 784636 840357 807448 829289 732510 790703 834287 766596 736467 768655 0 80 0 45 0 104 39 53 4 76 17 28 1 175 77 0 0 19 93 87 100 0 6 106 0 9 21 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2 1 1 2
885090 810858 844195 880262 789687 819399 821908 816469 776572 821699 799600 832570 807467 840163 803806 802793 826541 812768 817918 828344 832893 939193 785076 789777 809417 823793 789717 0 0 0 7 0 0 0 0 0 0 0 17 0 16 0 0 0 35 0 0 0 97 0 0 0 5 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
832628 892343 790840 782713 793568 762619 797507 855172 783722 864620 829160 894194 842451 928347 766012 799236 909092 768837 836380 802454 800738 839293 894201 768052 789009 771974 865047 20 81 0 0 0 0 0 42 4 0 10 94 27 79 0 0 73 0 0 0 0 0 117 0 0 0 106 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 2 2
1.0376e+06 970464 925367 973563 940178 978586 1.00828e+06 1.03453e+06 922163 920015 935698 981476 999367 944654 1.0058e+06 948100 1.03047e+06 980399 948119 951739 932815 953798 937564 995186 920313 905438 846298 84 14 0 0 0 0 31 56 0 0 0 44 40 0 65 0 91 72 0 30 0 0 23 53 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 2 1 1 2 0 2 2 1 1 2
913049 932373 904318 871779 910588 942860 856911 852094 857204 893029 876124 883418 882771 882120 872158 850274 903160 900104 930564 877159 893478 900286 905826 901222 926235 865048 832134 0 33 0 0 13 50 0 0 0 0 0 1 0 0 0 0 0 30 0 0 0 0 33 20 29 0 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 1 1 1 1 2 1 1 2 2
790381 864772 795091 792300 837169 808564 770791 813410 774156 793374 783450 813856 855368 761710 779214 786910 781047 736208 783271 745290 821212 768481 752514 795996 783275 742348 740166 0 52 0 0 0 45 0 0 0 0 0 0 31 0 0 0 0 0 0 8 49 0 0 0 10 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
938513 917872 956808 921119 875206 900954 880867 910476 889980 909253 903786 922687 916166 917557 913564 895734 930698 918508 880823 903816 881653 881664 905882 884324 892427 882314 834110 0 22 0 0 0 0 0 0 0 0 7 0 0 32 19 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 0 2 2
931133 927566 949572 940523 953583 905433 901143 884664 923845 913417 880665 895543 942097 923589 939264 943498 940620 898725 945758 993527 1.01249e+06 906920 899474 916998 907079 864971 898958 0 26 0 0 44 0 0 0 0 0 0 0 0 0 15 0 52 0 0 74 104 0 0 31 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 2 2 0 2 2 1 1 2
955126 965249 952132 969120 981785 940851 938385 877967 1.01972e+06 960721 946575 966812 951986 961382 935590 937632 950221 925505 984382 942289 907268 938312 905936 945732 921785 948924 884679 0 0 0 0 0 0 0 0 66 0 0 0 0 0 0 4 0 0 0 0 0 0 8 0 0 26 0 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 1 1 1 1 1 2 0 2 1 1 2 2
1.04771e+06 990295 948596 999965 960537 933903 990543 954893 995881 991095 987950 970717 965064 1.04149e+06 928929 949816 936277 962713 947171 959254 992500 971105 951408 972640 993100 933400 925414 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1
963785 980294 943483 1.00333e+06 957166 942603 959168 951537 921545 928647 928579 943903 975804 965439 904834 932526 907189 902076 945915 982680 963624 956131 948500 908007 937360 982932 900337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 38 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 2 1 1 1 2 1 1 2
938362 933734 938781 970684 905041 867201 931327 922873 952272 970320 1.00171e+06 937932 990371 943531 910596 944648 923954 906026 923210 948293 902320 898336 938374 870456 909709 904642 870692 0 25 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 2 1 1 2 1 1 2
1.03618e+06 972533 971430 992673 968830 952944 1.01963e+06 981005 914342 999650 1.01493e+06 943495 992512 953299 987476 969785 1.0333e+06 892273 963341 994108 1.10963e+06 967854 955830 967099 969804 972719 980629 52 0 0 0 0 0 22 0 0 0 0 0 1 0 6 0 41 0 0 0 148 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 2 1
796211 725994 788199 737825 777712 835250 731754 760661 697138 761094 704466 725622 729065 702142 719408 797158 697854 762604 718789 707531 751019 721473 829845 703693 713694 718177 700810 21 0 23 0 44 63 0 55 0 0 0 1 0 0 28 65 0 67 0 0 29 0 85 5 0 21 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
800205 764724 823796 779469 807365 790002 784991 791431 798788 799644 781245 768824 779739 769901 775778 743232 795749 739329 802748 835222 749974 766302 761270 796579 765960 751913 748244 1 0 51 0 36 0 0 43 30 0 0 0 24 0 0 0 56 0 0 38 0 0 0 59 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 2 1 1 1 2 1 1 2 1 2 2
853547 788876 831398 858126 781027 806271 773796 774765 787800 840454 793158 776310 801985 751272 739777 756788 867485 745474 775249 773988 771235 790218 757981 749510 791328 747558 802129 47 0 0 48 0 45 0 0 0 0 0 7 0 0 0 0 76 0 0 0 0 0 0 0 0 0 54 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 2 1 1 1 2 1 1 2 1 2 2
715599 696204 692202 715502 686534 670334 708580 671549 662851 744953 676199 746133 776729 676938 701107 673530 687237 658810 702284 741883 686308 716202 708136 715254 661138 712588 683182 0 0 0 0 2 0 0 0 0 0 0 44 53 15 1 0 0 0 4 18 0 25 24 8 0 16 0 0 1 1 0 1 1 1 1 1 0 1 2 1 1 1 1 1 1 1 2 1 1 2 2 1 2 1
752982 651418 771299 667674 645364 748980 667331 609194 676663 695821 654281 649030 638827 626533 647243 700093 661517 645775 696437 657454 640117 740681 674064 680533 636474 771944 782847 78 0 88 0 0 69 0 0 13 18 0 0 0 0 0 38 63 0 46 0 0 22 34 68 16 130 157 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 2 2
774810 750038 820856 793300 773702 761033 758552 747676 770823 801046 782706 757537 762781 761376 719326 764651 735078 744493 778655 766737 827804 787570 759199 740321 762544 767133 750882 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 1 1 2 1 1 2 1 1 2
744563 699882 718411 775132 739788 709817 753527 750276 706740 750463 743625 712014 764602 811502 743694 738158 756996 718073 750088 705103 717115 708507 762578 718021 718842 730447 828587 0 0 0 27 0 0 0 0 12 0 0 0 0 63 0 0 24 0 0 0 0 0 36 34 0 0 100 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 2 2
804438 705137 731041 729976 748945 733622 729753 693822 695588 734197 732046 734096 811794 681278 734646 759727 739970 731620 792998 762292 744421 698415 698308 738670 714388 702511 766927 9 0 0 0 0 1 0 0 14 0 0 0 44 0 0 22 0 12 19 32 0 0 0 35 0 0 79 1 1 1 0 1 1 0 1 2 0 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
819169 796602 814198 824221 811020 816062 781431 807200 788327 799331 775656 801324 782333 837257 806157 789900 759930 772438 818773 827310 777985 818068 766320 793585 778349 741018 785652 0 0 0 0 0 0 0 0 0 2 0 0 0 53 0 0 0 0 0 10 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 2 0 1 2 0 1 2 0 2 2 0 2 2 1 1 2
732443 692360 673823 715248 673594 740716 677737 704079 682242 785520 793753 684955 710762 672659 671535 681514 767091 746527 694399 674963 856173 799290 698678 674782 690504 669056 696374 0 33 0 0 0 72 0 0 0 57 94 0 0 0 0 0 90 25 0 0 162 107 0 0 5 0 0 1 0 1 1 1 1 1 0 2 0 1 1 1 1 1 1 1 2 1 1 2 1 2 1 1 2 2
960337 959935 890101 969064 939560 901122 908113 928142 933578 930016 899292 905740 919067 941099 933310 919230 930278 908106 952676 919051 885139 922110 864531 905170 924167 914825 905489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
810808 776564 766835 771030 772934 789802 797993 748915 792794 897464 814632 801620 759462 787578 761410 792356 743744 726818 771589 758303 765835 798266 779616 789047 762855 733848 776273 0 0 0 0 0 0 0 0 43 90 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2
857359 829692 815427 785175 887249 830546 799431 760312 838309 805996 822789 811186 835812 785153 803971 907623 787670 802180 805840 804817 787229 809886 783507 833239 791735 797744 888130 0 0 0 0 61 37 0 0 28 0 0 0 0 0 0 108 0 0 0 0 0 0 0 39 0 0 97 0 1 1 0 1 1 1 1 1 1 0 2 0 1 1 1 1 2 1 1 1 1 2 2 1 1 3
855702 864264 821308 890040 820701 858771 907237 830383 846525 873132 881887 844619 951178 850896 887130 842851 855425 848989 904640 890300 817817 907989 875712 892419 932321 925431 843006 0 15 0 0 0 0 39 0 0 16 23 0 53 0 25 0 0 0 0 9 0 37 52 74 61 103 0 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 2 2
836752 814261 803356 786696 779110 784702 800849 774481 757507 823105 734494 798028 857100 776792 756859 793009 735639 793238 826653 772638 740519 826572 759150 756103 765569 776070 742508 0 0 0 12 0 0 0 0 0 13 0 29 30 0 0 0 0 26 30 0 0 51 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 2 0 1 1 1 1 2 1 1 1 1 2 1 1 2 2
757770 759441 873529 792711 818941 872486 836610 722756 790876 818578 886570 841413 718066 731727 736339 741742 715173 833547 771188 761423 788878 746031 728189 765963 765372 728845 707020 0 0 122 46 72 73 63 0 45 45 142 78 0 0 0 0 0 102 0 0 54 0 0 17 0 16 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
862954 856785 803740 889308 797870 825642 798617 810590 807665 846395 880231 803679 926607 813046 836743 803017 776802 928943 809630 804066 799496 818712 785750 788250 814325 817061 789197 4 15 0 63 0 11 0 0 10 0 60 0 102 0 56 0 0 99 0 0 0 0 0 0 0 27 0 1 1 0 1 1 1 1 0 2 0 2 1 1 1 1 1 1 2 0 2 1 1 2 2 1 1 2
732766 789132 757632 770950 776512 729458 758058 718678 727638 748417 790622 738842 847043 790390 817198 746971 705839 797308 721095 745620 713922 754458 741187 710458 728377 781739 730195 0 21 0 0 0 0 12 0 0 0 0 0 74 32 70 0 0 77 0 0 0 0 27 0 0 52 21 1 1 1 0 1 1 1 1 1 0 2 1 0 2 1 1 1 2 0 2 2 1 1 2 1 2 2
711700 833426 690411 705740 690441 688985 699038 703198 669566 720402 740524 668633 697142 707064 678695 705960 696094 686861 724926 725249 745308 666206 707401 779490 684225 653931 699389 0 116 10 10 7 0 0 0 0 0 35 0 0 26 0 0 10 0 25 7 35 0 32 93 0 0 0 0 1 1 1 1 1 0 1 1 1 1 2 0 1 2 0 2 1 1 2 2 0 2 2 1 2 2
838545 836116 832573 845796 831079 841141 848827 844012 792159 858995 820913 804746 848570 832800 812476 842644 834665 805123 865643 863721 857856 867404 815558 839944 855688 830977 793952 0 0 0 0 31 2 0 22 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 5 0 0 0 1 0 1 1 1 1 0 1 2 0 1 1 1 1 1 1 1 2 0 2 2 1 1 2 1 2 2
881897 838381 838685 884418 855439 838504 864258 823014 831123 858098 870566 889680 868083 842860 850480 831336 836061 838502 841494 1.01409e+06 821364 834269 849233 849317 854457 837696 805009 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 161 0 0 0 14 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 2
829883 808437 825126 843130 773848 859098 828898 789807 779305 876222 871610 831262 840224 835896 812526 809462 793090 835828 795734 810332 793469 836938 796959 814352 824142 859625 770829 0 0 0 0 0 47 0 0 0 26 41 0 0 16 0 0 0 49 0 0 0 0 0 0 0 58 0 1 1 1 0 1 1 1 1 1 0 2 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 2
805095 785805 790395 818542 781751 775648 791299 811418 801763 787966 805508 776816 794745 781061 781251 783961 792505 783041 780850 790616 763178 778220 759364 764722 764165 759897 793583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 33 1 1 1 0 1 1 1 0 2 0 1 1 1 1 1 1 1 2 0 2 1 1 2 2 1 1 2
838797 762491 894111 812781 786647 752604 788554 748721 711568 771336 763565 736847 775507 755477 743359 764601 733502 800219 842574 759808 771459 803388 754154 749894 750520 760384 769873 30 0 95 11 10 0 21 0 0 0 0 0 0 0 0 0 0 83 60 0 0 36 0 0 0 3 18 1 1 1 1 0 1 1 1 1 1 1 1 0 1 2 1 1 1 1 2 1 1 2 2 1 2 2
722498 743906 741150 733566 718851 724376 748143 714780 700125 766447 729341 742251 757085 717152 705798 737121 709238 798846 751048 726007 730725 787804 747466 699860 729512 707977 705458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86 0 0 0 37 17 0 0 5 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 0 2 1 2 1 2 1 2 2
913752 926855 869999 939802 884334 908336 887415 898140 871395 916957 896928 940241 906212 886063 897235 884268 881880 884778 910391 901358 871302 896837 883372 877396 903925 965874 868024 0 0 0 18 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 80 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 2
819864 804309 804975 813530 824993 796151 799242 800583 785446 802115 824059 804461 805367 786260 802334 792634 823317 799081 841594 810747 783903 815153 781287 791370 803536 776845 769790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 2
823274 819746 774757 810183 776189 789841 830041 790065 752167 819243 840114 774839 806718 811757 788680 799357 783230 793677 789086 790364 779059 787034 769450 771540 765237 748217 849022 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 91 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 0 2 1 1 2 2 1 1 3
827998 799783 788605 842832 821477 763583 813378 795641 769366 825562 816048 830774 799368 782707 777295 822244 773806 780855 788343 774034 782552 811701 797166 801042 820741 748336 782018 0 0 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 2 0 1 2 0 2 1 1 1 2 1 2 1 1 2 2
943467 898594 874884 885201 908664 939060 932585 879660 869782 908580 882770 889280 877989 874644 896984 897192 865314 877022 885647 894752 880332 900052 891205 857108 902823 835591 846583 0 0 0 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2
