40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
1.04514e+06 992944 994462 976833 950162 947464 978431 994272 960285 1.00869e+06 976692 974414 977970 905917 937841 938664 955081 970832 955999 974676 918180 951844 923143 973583 996312 981027 924799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 2 0 1 2 1 1 1 1 2 1
1.16156e+06 1.18268e+06 1.17567e+06 1.19201e+06 1.18508e+06 1.17144e+06 1.22859e+06 1.11154e+06 1.17882e+06 1.16104e+06 1.19038e+06 1.11011e+06 1.22863e+06 1.17541e+06 1.11237e+06 1.14642e+06 1.12396e+06 1.10692e+06 1.19984e+06 1.12774e+06 1.15293e+06 1.15094e+06 1.1541e+06 1.12891e+06 1.18298e+06 1.11955e+06 1.11248e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 0 2 1
1.00793e+06 963356 931883 1.06707e+06 961598 983753 978850 945837 998350 1.02188e+06 934830 937090 960505 961688 933905 995490 955485 938312 980041 984269 1.00342e+06 950315 1.00698e+06 935892 981390 937558 932157 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 2 1 1 1 2
690679 705855 665254 708153 704003 676055 657065 687484 689496 737824 773817 701318 715488 686861 728008 660464 668400 705146 753140 701982 738166 692664 702629 660259 681897 705398 673800 0 0 10 0 0 0 0 0 0 0 42 0 0 0 0 0 0 6 39 0 60 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 0 1 2 0 1 1 1 1 1 1 2 2 0 2 1 1 2 2
856410 818179 941497 864342 854702 846966 827157 818950 795544 844744 862651 835046 856376 853469 786680 773224 807983 762068 816867 830904 846793 821796 837964 798081 823905 820966 767159 0 0 85 0 0 56 27 0 11 0 29 0 55 29 0 0 0 0 0 0 4 0 0 34 0 18 22 0 1 1 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 2 1 1 2
789020 744747 807221 753287 791847 779008 763817 778495 732285 762667 796486 786229 851255 800170 872051 761992 795949 790324 724423 786734 770125 777426 728259 832830 729729 753271 750574 0 0 49 8 56 25 0 34 0 0 73 42 69 61 159 0 60 73 0 23 62 0 0 118 0 0 0 1 0 1 1 1 1 1 1 1 0 1 2 0 1 2 1 1 2 0 2 2 1 1 2 1 1 2
847879 827202 799954 838455 817777 786556 805047 876899 808235 886959 822296 810538 819568 815215 931503 842282 792020 805198 853487 810801 938675 782701 791377 798768 803001 788098 805608 0 0 0 0 0 0 0 46 0 32 0 0 0 0 98 0 0 0 14 0 102 0 0 0 0 0 32 1 1 0 1 1 1 0 1 1 1 1 1 0 1 2 1 1 1 1 1 2 1 1 2 1 1 2
857771 871791 860813 791749 813794 789562 850832 822877 790529 832515 827279 782334 808240 765712 798259 800943 791238 762692 828569 789633 827491 891681 803841 759639 785263 768545 737986 0 0 42 0 0 0 35 0 0 0 19 0 0 0 0 0 0 0 0 0 33 51 0 0 0 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 2 1 1 2 1 1 2 1 1 2
982091 1.04924e+06 991005 914044 989193 927249 985646 899812 958757 975778 958071 890207 1.04879e+06 984250 884882 892627 871255 996719 933358 882099 929208 920124 928662 896709 947593 894672 864746 0 54 40 0 32 0 29 0 59 0 0 2 114 0 0 0 0 144 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 2 1 1 2 1 1 1 1 2 2
974856 925291 913172 905319 920375 897394 992507 887121 870750 956514 879213 919913 939838 906632 877104 935027 871702 866826 906729 853901 872451 913105 858261 882614 893737 890728 877051 0 12 0 0 0 0 59 0 0 0 0 0 0 0 0 44 0 0 0 0 0 0 0 0 15 26 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 0 2 1 1 2 2
828618 848293 772779 822924 771946 803938 787977 759322 847168 798619 790886 788539 782932 738370 801241 789210 739046 735012 805748 890045 762021 810490 750857 744687 759564 769665 742342 0 0 0 0 0 0 0 0 68 0 16 0 0 0 0 0 0 19 0 108 17 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 2 0 1 1 1 1 2 0 2 2 0 2 1 1 2 2
918299 908247 883717 943260 866543 902584 904684 858792 896702 1.0281e+06 947309 908309 892480 877060 923870 923138 890552 904551 925402 905087 910931 927740 927116 842288 930283 868519 865558 0 0 0 0 0 0 0 0 0 64 0 0 0 0 0 9 4 23 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 2 1 1 1 2 1 1 2 1 1 2
934454 922826 942407 878638 946648 986181 931759 941027 886237 947444 890347 923264 909848 910721 895824 910011 896395 913130 956465 1.00504e+06 942478 959444 867104 850956 910498 861913 934873 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 12 69 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 2 1 1 1 2 1 1 2 1 1 2
988538 930300 948249 946106 1.05251e+06 932616 937363 917870 900540 949044 943602 899378 936512 912928 941776 937221 889850 963035 934515 946088 918524 907295 916355 979459 949988 889519 915561 0 0 0 0 118 0 0 0 0 0 0 0 0 0 3 0 0 57 0 0 0 0 0 73 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1
1.01936e+06 1.03375e+06 985363 1.04966e+06 992527 969226 992847 973454 971624 992135 969701 999144 946233 974159 947082 995147 990796 928236 972076 982728 968940 998494 979932 918923 966907 957943 989117 0 0 0 18 0 0 0 0 0 0 0 14 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 2 1 1 1 2 1 1 2
992463 927145 968568 957406 932804 975400 962075 921317 949503 964375 979478 935116 931021 988907 927794 975150 936071 912377 1.00374e+06 922170 899598 927734 912473 917235 950976 960702 950624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2
934149 920031 971009 959743 983345 932075 959302 919693 947067 980126 1.03491e+06 900433 953181 939363 930032 929472 947742 904259 962425 883316 894327 969316 883964 899768 910000 939128 878419 0 0 0 0 0 0 0 0 0 0 81 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 0 2 2
1.01142e+06 1.01726e+06 969894 925893 952797 934410 992371 983371 1.05396e+06 1.01567e+06 1.02636e+06 1.01448e+06 969976 977187 933262 970696 957136 929312 946830 958818 919430 954517 941722 914243 934659 940496 945147 0 0 0 0 0 0 0 0 126 0 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 2 0 1 2 0 1 1 1 1 1 1 1 2 1 1 2 1 1 2
749072 735032 709643 766624 713120 708766 747366 693605 829281 755393 728680 782628 716650 926019 850177 713512 786036 689022 786340 769947 736367 724169 717336 693356 748474 708228 728523 0 4 0 12 0 0 15 0 104 1 0 38 0 185 129 0 69 0 21 50 0 0 12 0 0 0 20 0 1 1 1 1 1 0 1 2 0 1 2 0 1 2 1 1 1 1 1 2 1 2 1 1 2 2
789190 793212 826812 778690 814003 756315 776740 777500 770968 780456 749694 765411 822260 740562 790139 778138 767985 853817 837153 740173 779840 782539 869850 742746 782034 786372 812203 0 0 36 0 40 0 0 0 0 0 0 11 37 0 26 0 0 119 42 0 0 0 92 0 0 29 33 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 0 2 2
851900 859696 771423 793295 746136 755254 758489 759125 778162 825443 791198 802333 782467 786799 886482 776757 755622 767102 784377 725741 795371 768361 792705 729779 769540 851483 745659 0 82 12 0 0 0 0 0 0 0 6 0 0 0 151 0 0 0 0 0 29 0 10 0 0 75 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 1 2
731094 790181 697348 720986 685446 718089 748476 702073 679185 771043 684910 720478 697904 702506 674544 666803 692822 713556 742486 706171 681352 716859 681366 675746 715752 692476 777392 4 40 0 7 0 0 19 0 0 36 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 92 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 2
799582 656316 764606 756406 724620 656045 685019 709650 680951 757255 646115 657784 689671 641646 782750 678496 652998 679039 742464 674810 732373 655595 641528 660427 647878 780041 618378 111 0 77 74 52 24 23 38 40 52 0 0 0 0 119 22 0 17 82 36 105 0 0 41 0 150 0 1 0 2 0 1 1 1 1 1 1 1 1 0 1 2 1 1 1 1 2 2 1 1 2 1 2 2
807526 775428 754718 797076 736009 773792 767339 762158 732611 793736 782480 764867 765410 785851 759347 780903 742044 778876 775664 764318 759147 774768 807914 741121 765560 732183 723437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1
743504 782535 730419 745922 728242 750931 753987 720441 717979 730758 770414 752195 730146 782662 702537 727992 701405 691521 733362 703092 751730 760682 703448 731915 725560 705027 710520 0 44 0 0 0 19 0 31 0 0 28 0 0 40 0 0 0 0 0 0 34 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 0 1 2 1 1 2 1 1 2 1 1 2
758934 743478 713796 740571 666619 700359 721772 717886 693049 750750 769359 717426 738654 866493 728414 738526 712056 704220 728039 733628 727290 719875 683633 703947 814304 705662 711494 11 0 0 0 0 0 0 20 0 0 0 0 0 130 31 0 0 0 0 30 0 0 0 0 94 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 2 2
