40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
995278 927099 963377 945129 911956 931518 913847 960510 881821 1.00059e+06 896975 904238 1.00837e+06 894271 892930 943902 914966 985212 940554 913791 866813 951716 956410 975785 886284 887980 877317 0 0 20 0 0 0 0 11 0 0 0 0 23 0 0 0 9 84 0 6 0 0 66 67 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 1 1 2 1 1 2 1 2 2
982944 1.07441e+06 926146 954961 929579 986291 982938 885166 953632 1.07812e+06 910046 949431 899674 920366 935842 919409 901948 914568 973030 905546 933574 1.00037e+06 901850 965854 927190 892897 909655 11 125 0 0 0 0 0 0 0 43 0 11 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 2 1 1 2 2
977046 976896 970938 1.01289e+06 1.12485e+06 990282 971942 936926 986584 970789 968234 931586 989705 979625 944966 973324 945695 927759 968529 935289 956762 963087 957552 968340 930538 934459 921542 0 0 0 0 107 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 0 2 2 0 2 2
978891 934814 948035 964864 945275 933116 930805 936244 922049 1.00786e+06 921880 935536 913422 937839 953987 984341 911407 928569 962216 904086 922451 916428 896667 908603 940263 945957 930430 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 2 1 1 1 1 1 2 1 2 2
963553 928485 1.02232e+06 954815 972960 927638 946568 1.03479e+06 919794 987189 1.01697e+06 899472 900790 907920 917489 949627 905531 867338 955712 919306 910933 945418 913279 943276 904164 882534 876787 0 0 77 0 0 0 0 83 0 0 93 0 0 0 0 10 0 0 0 0 0 0 0 32 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 0 2 2
988731 984621 935355 992940 963519 938309 1.00793e+06 955232 959035 1.01967e+06 951188 943596 994574 936849 982572 943184 935059 942577 955457 970005 935901 949255 948300 918769 967877 902344 898385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 2 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 2 1 1 1 1 1 2 1 1 2 2
808698 821112 790836 750422 737814 756332 748527 714530 778397 721915 770885 735839 839488 810752 740098 744845 802632 683522 766061 737155 740055 722624 703092 727903 765673 732359 751486 77 42 86 0 26 9 14 0 56 0 47 29 113 83 32 0 95 0 34 0 16 0 0 33 45 0 17 0 1 1 1 0 1 1 1 1 1 1 1 1 1 2 0 2 1 1 1 2 1 2 2 1 2 2
774940 792075 800693 857694 747809 833539 761371 847248 780100 784071 793325 792433 748888 747363 746916 741234 752814 758005 805187 762699 737590 787814 766381 764539 892614 755781 779924 0 0 19 53 0 73 0 46 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 132 0 23 0 1 1 1 1 1 0 1 2 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2
769373 819036 799949 795015 756362 778003 808826 760423 748644 808878 779749 744516 787703 787430 769908 792687 728362 769873 784594 775815 800642 853228 728349 734360 791273 760073 764241 0 18 39 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 32 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 2 1 1 1 2 1 1 2 1 2 2
720687 782289 769637 727584 726638 764135 720014 721842 641556 718606 727629 795203 692696 720427 680328 672932 771642 665856 706440 703893 705033 676019 728429 728439 703639 670362 686656 0 68 51 0 0 55 0 3 0 0 0 102 0 0 0 0 79 0 0 6 0 0 65 35 0 0 0 0 1 1 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 2
685581 686214 769979 665282 770123 632529 689813 683092 639893 687211 714124 699592 635800 699669 721829 663074 849411 609773 659529 656846 725068 689901 796734 654022 651913 603782 641813 18 0 101 0 87 0 38 21 17 0 56 36 0 43 74 4 167 0 0 12 61 0 139 70 6 0 11 1 0 2 0 1 1 1 1 1 1 1 1 1 1 2 0 2 1 1 1 2 1 2 2 1 2 2
777464 771756 768706 807133 797395 791196 761550 776623 761056 766440 833315 782723 816352 795893 753193 726753 734550 765810 762913 755144 754110 756733 761802 803824 730269 738866 748020 0 17 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 1 0 0 0 0 0 16 0 0 0 0 1 1 0 1 1 1 1 1 0 1 2 0 1 1 1 1 2 1 1 1 1 2 2 1 1 2
749216 731490 751042 722618 746747 759175 723148 743996 715438 814472 728676 751991 737886 820549 739691 705904 739001 695362 749870 743871 699736 723647 709307 785223 695768 724574 713325 0 0 0 0 10 22 0 0 0 39 0 25 0 89 0 0 0 0 0 6 0 0 0 28 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 2 0 1 2 1 1 2 0 2 2 1 2 2
847975 736904 746843 753208 735768 723667 718316 761167 707833 763411 718066 740534 735211 684347 703606 713926 667240 720429 761526 712942 705856 704484 818922 725330 704004 702038 710244 92 0 33 0 0 4 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 0 0 0 0 0 1 1 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2
834693 792882 768271 810840 813767 760311 818760 777645 795327 813412 795943 800683 805022 779249 765082 899293 780493 775950 797024 791724 778053 786595 836363 826386 765254 771215 764270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89 0 0 0 0 0 0 18 65 0 8 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 2 2
718476 680611 713102 653652 695229 690438 652383 650383 638831 689912 789139 694033 695836 661308 671919 670669 676422 665716 711681 700548 684582 686852 665815 707633 666029 649384 648100 0 0 0 0 18 0 0 0 0 0 82 0 5 0 0 0 0 0 0 32 32 0 0 41 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 2
922893 910196 928317 946878 917952 923372 913858 898582 909664 947983 919712 912757 960968 923929 873704 926061 919858 903647 910954 909150 899107 914654 914953 904133 910656 897262 889968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 8 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 2 0 1 2 1 1 1 1 2 1 1 2 2
789805 796053 790434 787599 770321 767471 764407 766476 844351 792340 801028 769600 800587 780854 762099 741229 823361 753636 793200 780722 739878 760054 777771 764645 773363 750514 760285 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 9 0 2 0 1 1 1 0 1 1 1 1 1 0 2 0 1 2 0 2 1 1 1 2 1 1 2 1 1 2
845936 817760 829686 875100 811646 815098 813626 837171 801758 872800 798179 810492 820111 771767 807100 804706 797335 800578 835373 791356 798836 787307 774870 789591 783248 771834 772987 0 0 4 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 2 1 1 1 2 0 2 2 1 1 2
892889 927565 955832 835189 835405 892475 864404 817711 864562 944535 858890 844567 845632 874133 823096 861064 822940 834552 874890 818297 827889 863886 889274 843507 836493 859410 839357 0 45 85 10 0 49 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 57 0 0 6 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 2
828026 803964 772180 809750 782970 761038 819980 760617 764623 841027 804106 837680 769919 794775 846330 766062 821650 769634 920408 757451 756991 808166 761084 776816 773361 755404 746247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 0 66 0 26 0 0 0 0 0 0 4 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1
784447 778837 744150 781020 727449 751861 723073 825930 720835 779902 737626 765920 756497 728845 780424 734126 742779 718378 765299 751665 749008 758221 736651 715942 878622 715862 725901 0 0 0 0 0 0 0 75 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 105 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 2 1 1 1 1 2 1 1 2 1 2 1 2
854136 866912 902132 806038 823408 813454 827209 795010 859912 898892 849833 850055 827310 896534 812436 790792 832749 805746 819370 828007 817575 799913 774059 766426 803413 771004 777675 8 37 50 0 0 0 19 0 69 21 0 28 0 74 14 0 0 50 0 0 18 0 0 2 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 0 2 1 1 2 2 0 2 2 1 2 2
753439 745816 764515 738923 750447 758776 853412 715826 779681 735734 726686 719420 740206 742218 811742 814845 712216 743721 760690 720825 710272 733805 735638 709382 742921 728267 714989 0 0 0 0 0 36 76 0 47 0 0 0 0 0 67 31 0 4 0 0 0 20 0 0 3 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 1 2
725126 698317 680918 703986 709221 671045 750929 720783 655671 710203 708254 699058 718244 703719 649872 670437 681390 698451 735146 697979 666964 686400 812290 701943 671053 671503 689482 12 0 0 0 8 0 49 60 0 0 13 0 0 8 0 0 0 25 9 1 0 0 115 46 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 2 1 1 1 1 1 2 1 1 2 2 1 2 2
850140 858181 841943 832946 809618 850434 841635 844734 830025 894668 834652 873940 834590 822965 839542 812693 805883 797552 872727 888016 810582 823394 809967 805847 829126 854408 819986 0 0 6 0 0 5 0 1 0 37 0 14 0 0 0 0 0 0 0 60 0 0 0 0 0 12 0 0 1 1 1 0 2 0 1 2 0 1 2 0 1 2 0 2 1 1 1 2 1 2 1 1 2 2
858594 845001 858639 871604 847375 832032 902690 843352 844650 838929 825919 871352 853962 862314 835219 854655 815086 796473 823801 834182 833701 846340 831018 835962 895615 812702 821410 0 0 0 0 0 0 31 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 7 0 43 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2
930599 869632 793843 826792 852611 833377 820527 822563 817218 845821 817477 850498 864589 786307 814978 819187 798022 805796 901380 848742 829045 826070 788216 812100 813317 794090 782959 68 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 46 46 0 0 0 13 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 0 2 2 1 1 2 1 2 2
825649 750888 794450 786902 750561 831262 817137 776230 735464 791567 787286 764599 803644 765684 770133 775891 772672 777887 769361 778442 780585 786954 752198 775468 770332 742488 768687 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 2 0 1 2 0 1 2 1 1 2 1 1 2 1 2 2
781412 827214 775378 773115 736056 759918 738640 725415 763644 843942 763441 753425 751664 743779 729216 767759 746699 804764 759378 781689 838962 804789 769119 768794 765224 741050 733336 0 53 0 23 0 0 0 0 0 64 0 0 0 0 0 0 0 97 0 27 86 61 0 0 53 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 2 0 1 2 1 1 2 1 2 2 1 1 2
740553 747778 745534 754431 716035 725312 722646 729843 722884 757683 721239 715074 750440 751440 747614 736252 735721 714146 721979 723017 813994 744297 705105 707892 719591 722224 706135 0 0 0 0 0 0 0 0 0 0 0 0 14 13 0 0 9 0 0 0 72 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 2 0 2 1 1 1 1 1 1 2 1 2 2 1 1 2
946633 896072 897486 913944 890533 878863 882756 886458 876684 923604 919707 876594 892946 920345 879433 862763 888550 880960 930589 870738 896950 896724 891122 843771 888471 884646 887995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 0 2 1 1 2 1 1 2 2
841143 824925 808739 816518 798127 777328 803571 778209 802762 817524 801331 796441 807980 813468 811935 809354 816991 773559 823799 796783 798684 789771 795917 776091 782591 790252 769856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 2
804025 820184 793782 814382 799582 795871 788655 804341 781647 812376 765788 806891 791440 766262 809907 784773 762941 745158 798281 764891 787659 773004 766850 777451 782368 754120 800604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 2 2
870897 805818 841998 811587 811185 833102 797690 821895 794065 814466 813806 789353 828321 848026 793453 839772 794818 806673 821893 806014 799320 827008 784734 785371 793621 791051 869418 16 0 35 0 0 30 0 19 0 0 0 0 0 52 0 42 0 0 0 0 0 0 0 0 0 0 74 0 1 1 1 1 1 1 1 1 0 1 2 0 1 2 0 1 2 1 1 2 1 2 1 1 2 2
911556 905561 892711 893668 867992 883294 906561 886084 876204 916964 892906 858485 902205 860094 843984 918460 853540 846134 913149 881958 868298 904044 864126 885316 876429 860832 842490 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 2 0 1 1 1 1 1 1 1 2 0 2 1 1 2 2 1 1 2
