40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
406143 424920 434163 445417 397147 398578 400691 411441 412240 406190 395406 425630 395466 388305 420127 412147 382714 393699 414368 414214 403650 400205 407472 390581 434712 421787 389010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1
374261 355753 359340 355949 344830 360651 347246 351557 344572 361013 378946 355011 369016 382538 344780 351527 345803 362436 337645 340727 368258 354956 358048 368714 351326 362557 382826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 2
384714 409918 389950 352444 365890 352123 326817 370698 349021 354538 353550 367460 346271 343134 403474 382922 354429 365210 359632 347421 329577 344088 350778 349199 334351 333447 388972 0 62 0 0 0 0 0 0 0 0 0 0 0 0 66 26 0 0 0 0 0 0 0 0 0 0 40 0 0 1 0 1 0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 2
399024 380993 385896 375942 367643 360507 423453 371228 395320 409205 369536 359956 396605 380952 378879 360516 408015 356403 394405 398766 400030 392031 378387 387881 360939 364066 369810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1
411165 400386 357516 395650 393362 394690 410787 386126 385940 390342 400659 383603 380680 389243 397581 411384 380602 393340 388070 371716 392910 381223 390424 386147 387858 407339 385869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 1 1 1
387039 393670 351408 355005 382911 353992 396887 364994 376686 373329 377988 365407 365884 358186 372129 362962 368794 351312 351191 395543 358413 344016 355064 371573 355024 360897 374661 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1
266234 266815 262864 266011 282816 271279 339740 259973 306346 270250 343318 283180 272160 271135 258109 267913 267734 266196 268883 274397 261240 260976 246674 256712 257227 251864 264900 0 9 0 0 0 0 60 0 49 8 54 2 0 0 0 0 0 0 0 0 0 0 0 3 6 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 0 2 1 1 1
333782 310999 323875 311289 321807 305670 310208 296203 335647 317246 309055 310862 305773 328557 336353 299031 313361 319451 307458 308043 316960 311016 332551 306269 319814 318965 312904 0 0 0 0 0 0 0 0 0 4 0 0 0 0 12 0 0 0 0 0 0 0 0 0 4 11 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 0 2 1
340380 323903 327730 315975 306280 321629 310627 292542 305724 317392 334733 310465 308298 307803 315015 322926 296384 313059 313501 314395 314223 331428 312747 302878 307077 296836 311583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 0 2 0 1 1
429490 421321 398019 377658 460418 376898 363630 373420 356483 384272 378561 371126 379934 442291 379315 364918 407797 388343 403797 375919 369796 394100 379768 404069 372829 363685 471578 14 32 0 0 78 0 0 0 0 0 0 0 0 63 0 0 16 0 0 0 0 0 0 33 8 0 83 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
393676 340302 408886 336774 332355 343028 338717 338254 346871 336950 321912 328893 342546 330365 325448 338688 337840 322332 334453 344409 335356 403950 339251 322628 329370 343148 322966 32 0 63 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 5 0 54 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1
320330 310814 316031 308153 322826 310416 315502 338334 302684 317485 319303 309751 322689 307754 305531 308817 327201 301220 332298 318804 305406 303459 317965 311935 311480 313834 306058 0 0 0 0 7 0 0 20 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1
388834 373969 454950 362649 367485 378225 358816 353720 355292 380615 350924 355315 381126 380121 412709 355172 354937 351417 367526 380154 366046 375813 365168 385965 365027 369964 380703 0 0 61 0 0 0 0 0 0 0 0 0 0 13 21 0 0 0 0 0 0 8 0 24 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 1 0 1 1 1 1 0 2 0 1 1
410448 381994 362191 362970 385527 362047 350488 372938 372766 365990 382485 383080 371957 353603 370660 370686 374981 361619 372603 373714 370374 364322 351271 371368 346579 336204 364334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1
360082 357330 371817 349415 354286 354018 330090 359890 352290 337909 364962 358000 348464 356573 353271 369371 333579 343292 341328 383952 342905 351425 403362 348709 379954 347698 357323 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 5 0 0 0 23 0 0 45 0 44 0 18 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1
348565 348189 337531 376522 330354 344064 338382 338496 329453 351281 342055 350005 346756 346694 336161 331513 336951 326274 353128 341006 353860 353733 346650 320898 350784 318189 325448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1
331556 330757 366798 344694 318385 338058 336156 338611 310829 363032 339602 347055 318222 338956 344975 332805 343100 314152 359551 325606 353740 328750 344217 410964 324138 345249 315892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 25 0 0 0 0 88 0 0 0 0 0 1 0 1 1 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 0 2 0 1 2
326543 351322 330373 349463 332442 333303 330593 331742 356391 344604 325365 336552 327219 317309 343425 330553 327299 330886 331837 328567 317982 362981 321108 328277 341013 317769 310042 0 1 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 2
367631 352808 361155 370881 365412 350210 374575 360778 352473 385167 409666 392552 368435 356024 379170 359515 364169 355104 383328 345326 352343 355283 361176 343111 368671 370280 346429 0 0 0 0 0 0 0 0 0 0 35 0 0 0 8 0 0 0 0 0 0 0 8 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1
353582 334472 337196 326777 358223 333601 323402 346254 320115 335639 328712 346960 335476 334750 323775 327779 332968 334840 341472 331418 336971 335599 378911 337574 321363 318364 324296 0 0 0 0 0 0 0 3 0 0 0 18 0 0 0 0 0 0 0 0 0 0 48 15 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 2 0 1 2
326596 315280 313889 323961 332071 322417 332687 331173 356480 333740 323191 327008 321071 327451 328253 329477 317545 325957 346526 337993 305078 309089 330680 308633 324089 332194 324412 0 0 0 5 0 0 0 0 34 0 0 0 0 15 0 0 0 7 0 0 0 0 13 0 0 0 0 0 0 1 0 1 1 0 1 0 1 1 0 1 0 1 1 0 2 0 1 1 1 1 1 0 1 2
327555 341840 315739 327232 319976 363080 321812 313298 351701 326048 392174 314438 329455 313773 326785 333622 317336 321544 323778 339795 322052 315310 318261 332010 325739 338333 317438 0 6 0 0 0 40 0 0 27 0 66 0 0 0 4 1 0 0 0 0 0 0 0 12 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
327597 315019 383674 316244 314032 321256 475970 309660 319418 328892 308237 318888 309384 306326 365014 302248 317089 308371 329687 302441 302004 304910 307854 320742 312712 299363 312375 2 0 54 9 2 0 152 0 0 14 0 0 0 0 52 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 2
345922 348967 343102 343076 332194 335467 383974 337503 323170 355510 338082 381922 321040 320089 342919 389489 329733 385538 345458 321920 342167 335717 318941 348179 405527 344626 353682 0 0 5 0 0 0 32 15 0 12 0 53 0 0 0 39 0 46 0 0 11 4 0 8 61 8 30 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 2
265228 282889 284903 274130 255953 290170 258738 253522 258418 260043 294348 283681 254341 264165 249813 298977 268619 255956 272341 260139 311455 274613 241373 256058 257998 251515 250707 0 0 0 1 0 10 0 0 0 0 0 24 0 0 2 21 0 0 0 0 48 20 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1
394364 367702 380603 360580 363572 368416 370632 378829 362359 368774 372789 354625 370343 363515 357924 353581 359557 375186 374940 359052 358562 376960 361356 376613 356974 373431 366976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1
412801 399438 404350 421728 399193 406826 393991 386852 392351 397056 413082 401905 389088 387003 398632 398385 397116 482816 409531 399156 400587 398783 385779 388831 415640 390516 394384 0 0 0 0 0 13 0 0 0 0 26 0 0 0 0 0 0 77 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1
283025 278920 275736 299112 276229 270943 281606 264141 291233 288383 281073 268747 269991 279409 285255 284356 283776 267380 290081 271167 277580 286646 276206 285323 281073 272180 267258 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 2 0 1 1
301747 314399 286397 293171 310100 308692 307899 293760 298288 291683 289710 301209 313720 290022 293969 292026 295731 291489 298554 299267 299297 298516 304283 293315 303548 293956 309393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 2
328714 309366 316413 314680 339509 307223 312297 304596 314348 319138 311214 316696 309866 313052 313339 318870 308022 305866 320183 330434 317603 315296 311759 307491 307429 315464 301451 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 2 0 1 1
406071 400906 389257 399713 389858 412089 388020 402277 376269 408257 389134 393862 390103 386865 391834 403582 413304 380265 394922 387174 386224 387523 396280 409158 389080 381139 389460 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
403124 384186 416464 383182 390100 369405 393701 380894 386621 393248 385086 376286 389794 368259 375098 382473 382814 382008 381404 374096 377491 387538 400640 390963 439813 386924 386450 0 0 24 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 9 53 12 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 2
371424 359264 380512 358493 368252 371072 356881 354768 352363 370764 363209 357058 377385 374190 363548 364153 350133 359492 365657 374267 375704 365021 361413 359665 364268 352139 345573 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1
363764 342498 322254 329029 351676 341199 325142 325094 334359 337713 318457 317940 336690 317238 330437 333421 321664 331818 341351 345104 337059 319239 329444 337529 320720 331142 326389 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 0 2 0 1 2
331783 330425 329069 342820 324802 332490 322420 325518 304835 322577 322694 319940 424506 315041 334073 329850 313066 333977 331066 315147 313513 332760 314082 339151 330392 334586 294586 0 0 0 0 0 0 0 0 0 17 0 0 104 0 0 0 0 10 0 0 0 0 0 0 14 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1
409650 303756 379609 291477 291292 295036 449932 286210 283854 305150 286437 281125 289353 294651 286673 294626 348824 290638 291164 296516 317966 270916 299717 334135 284242 342527 294330 119 16 101 0 0 0 152 0 1 0 0 0 0 13 0 11 64 0 0 0 31 0 6 49 0 54 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 2
333413 328257 348524 342382 371774 316322 312456 318112 306834 324572 320982 321840 325834 341596 311168 345611 316250 322007 321416 343913 325447 332012 329750 331765 318394 369828 305753 0 0 33 0 60 1 0 0 0 0 0 0 0 13 0 31 0 0 0 30 0 0 0 20 12 40 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 2 0 2 1
329706 351801 317810 376283 374778 317627 310725 317537 315470 362501 313444 386745 315070 337080 321080 394601 343680 327553 314966 314427 375340 316461 389113 369528 354913 339983 297374 0 33 0 36 65 0 0 0 0 26 0 59 0 24 0 77 34 14 0 0 58 0 66 58 33 33 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 2
291753 307550 285101 300642 307981 295359 290677 285312 305588 293910 290310 289932 298885 279146 290589 295098 298085 281121 321939 292831 277869 281784 285088 289336 286337 275486 290919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 2 0 1 2
333774 438798 318284 325342 399042 337283 328255 318985 333294 324959 364759 323330 337897 326596 331368 347727 316775 318207 320712 330802 322804 323756 321697 338803 323781 317474 328466 0 107 0 1 81 0 0 0 0 0 32 0 0 0 0 23 0 0 0 0 0 0 0 11 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
367499 359962 351334 360683 354084 373086 356741 351193 360745 357156 354189 352127 360084 355750 343972 347638 373208 354293 364755 347914 435194 354608 351451 348383 346178 348558 382884 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 25 0 0 0 88 0 0 0 0 0 35 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 2
322871 315339 323682 319296 397643 312418 310723 334235 311641 303089 325529 307655 317345 311822 303118 317537 317741 347379 321797 320005 314925 309906 318142 310532 329476 307029 304020 0 0 0 0 82 0 0 17 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 2
291645 313966 278437 296262 282791 275479 286872 307617 275925 278628 297742 283026 278980 274237 268694 278746 322121 277977 351603 277716 314127 287622 276902 269083 283814 315204 280263 0 26 0 0 0 0 13 27 0 0 16 0 0 0 0 0 33 0 68 0 41 0 13 0 0 36 0 0 0 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 0 1 2 0 1 1 1 1 2
308757 310961 315445 311519 311664 301941 320154 299209 299510 304504 319885 305431 306779 299503 303177 315588 308524 315052 308595 304043 303566 301219 294374 305245 302047 303351 303915 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 0 2 0 1 2
306875 291285 312463 313860 340265 319534 317135 300650 287942 300655 299463 300275 332141 379934 319138 395515 313867 306887 305741 316383 314226 321502 301963 318950 301721 315519 310736 0 0 0 0 24 0 0 0 0 0 0 0 26 64 0 98 0 0 0 0 0 23 0 0 0 0 7 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1
377991 370124 361102 358665 393219 361607 372677 371794 367511 417842 375782 364402 375820 370051 410352 363732 381638 402454 360175 357690 368437 385710 363274 371966 353814 366051 367965 0 0 0 0 30 0 0 0 0 29 0 0 0 0 30 0 0 35 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 2 0 1 1 1 1 1 0 2 1
393758 383788 532630 404581 385874 389278 402191 396672 388414 388693 390819 386929 389697 397397 379267 371699 393817 396288 382674 387599 382937 386893 398195 429325 386859 391295 481361 0 0 137 6 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 31 0 0 117 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
340225 318960 369125 334664 400810 318126 341371 316741 346619 361512 319880 333700 384685 327211 352971 347821 318334 321861 413374 340917 359726 410560 357783 373066 434988 347712 352063 0 0 40 0 81 0 22 14 30 28 0 19 53 0 0 0 0 0 74 23 43 87 37 26 124 0 41 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 2 0 1 2
292362 280677 315941 292473 282057 326536 300609 286312 290372 301866 285734 295193 286169 287807 282990 285162 272283 286535 295259 290636 275748 293740 285915 289042 284686 285668 282582 0 0 23 0 0 42 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
363968 330583 329102 328634 335478 326069 335601 334966 330912 337999 327723 332589 345331 312702 318031 325798 326596 328233 332545 338242 325960 333053 322337 332745 333783 324000 323963 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1
